timestamp,z20_y0_x0,z20_y0_x5,z20_y0_x10,z20_y0_x15,z20_y0_x20,z20_y0_x25,z20_y0_x30,z20_y0_x35,z20_y0_x40,z20_y0_x45,z20_y0_x50,z20_y0_x55,z20_y0_x60,z20_y0_x65,z20_y0_x70,z20_y0_x75,z20_y0_x80,z20_y0_x85,z20_y0_x90,z20_y0_x95,z20_y0_x100,z25_y0_x0,z25_y0_x5,z25_y0_x10,z25_y0_x15,z25_y0_x20,z25_y0_x25,z25_y0_x30,z25_y0_x35,z25_y0_x40,z25_y0_x45,z25_y0_x50,z25_y0_x55,z25_y0_x60,z25_y0_x65,z25_y0_x70,z25_y0_x75,z25_y0_x80,z25_y0_x85,z25_y0_x90,z25_y0_x95,z25_y0_x100,z30_y0_x0,z30_y0_x5,z30_y0_x10,z30_y0_x15,z30_y0_x20,z30_y0_x25,z30_y0_x30,z30_y0_x35,z30_y0_x40,z30_y0_x45,z30_y0_x50,z30_y0_x55,z30_y0_x60,z30_y0_x65,z30_y0_x70,z30_y0_x75,z30_y0_x80,z30_y0_x85,z30_y0_x90,z30_y0_x95,z30_y0_x100,z35_y0_x0,z35_y0_x5,z35_y0_x10,z35_y0_x15,z35_y0_x20,z35_y0_x25,z35_y0_x30,z35_y0_x35,z35_y0_x40,z35_y0_x45,z35_y0_x50,z35_y0_x55,z35_y0_x60,z35_y0_x65,z35_y0_x70,z35_y0_x75,z35_y0_x80,z35_y0_x85,z35_y0_x90,z35_y0_x95,z35_y0_x100,z40_y0_x0,z40_y0_x5,z40_y0_x10,z40_y0_x15,z40_y0_x20,z40_y0_x25,z40_y0_x30,z40_y0_x35,z40_y0_x40,z40_y0_x45,z40_y0_x50,z40_y0_x55,z40_y0_x60,z40_y0_x65,z40_y0_x70,z40_y0_x75,z40_y0_x80,z40_y0_x85,z40_y0_x90,z40_y0_x95,z40_y0_x100,z45_y0_x0,z45_y0_x5,z45_y0_x10,z45_y0_x15,z45_y0_x20,z45_y0_x25,z45_y0_x30,z45_y0_x35,z45_y0_x40,z45_y0_x45,z45_y0_x50,z45_y0_x55,z45_y0_x60,z45_y0_x65,z45_y0_x70,z45_y0_x75,z45_y0_x80,z45_y0_x85,z45_y0_x90,z45_y0_x95,z45_y0_x100,z50_y0_x0,z50_y0_x5,z50_y0_x10,z50_y0_x15,z50_y0_x20,z50_y0_x25,z50_y0_x30,z50_y0_x35,z50_y0_x40,z50_y0_x45,z50_y0_x50,z50_y0_x55,z50_y0_x60,z50_y0_x65,z50_y0_x70,z50_y0_x75,z50_y0_x80,z50_y0_x85,z50_y0_x90,z50_y0_x95,z50_y0_x100,z55_y0_x0,z55_y0_x5,z55_y0_x10,z55_y0_x15,z55_y0_x20,z55_y0_x25,z55_y0_x30,z55_y0_x35,z55_y0_x40,z55_y0_x45,z55_y0_x50,z55_y0_x55,z55_y0_x60,z55_y0_x65,z55_y0_x70,z55_y0_x75,z55_y0_x80,z55_y0_x85,z55_y0_x90,z55_y0_x95,z55_y0_x100,z60_y0_x0,z60_y0_x5,z60_y0_x10,z60_y0_x15,z60_y0_x20,z60_y0_x25,z60_y0_x30,z60_y0_x35,z60_y0_x40,z60_y0_x45,z60_y0_x50,z60_y0_x55,z60_y0_x60,z60_y0_x65,z60_y0_x70,z60_y0_x75,z60_y0_x80,z60_y0_x85,z60_y0_x90,z60_y0_x95,z60_y0_x100
1657076400,0.3206,0.3206,0.1618,0.3275,0.3099,0.1694,0.3068,0.1963,0.1879,0.1225,0.1454,0.17,0.3206,0.3206,0.3206,0.2809,0.2412,0.2015,0.32198,0.32110000000000005,0.32022,0.31934000000000007,0.31845999999999997,0.279675,0.24089,0.20210500000000003,0.16332,0.32336,0.3216,0.31984,0.31808,0.31632000000000005,0.27845,0.24058000000000002,0.20270999999999997,0.16484,0.32474000000000003,0.3221,0.31945999999999997,0.31682,0.31418,0.277225,0.24027,0.203315,0.16636,0.32611999999999997,0.3226,0.31908000000000003,0.31556,0.31204,0.276,0.23996,0.20392,0.16788,0.3231,0.3187,0.3143,0.274775,0.23965,0.204525,0.32336000000000004,0.31431500000000007,0.30527,0.296225,0.28718000000000005,0.25866,0.23014,0.20162000000000002,0.1731,0.31922,0.30552999999999997,0.29184000000000004,0.27815,0.26446000000000003,0.24254499999999998,0.22063,0.198715,0.1768,0.31508,0.296745,0.27841,0.260075,0.24174,0.22643000000000002,0.21112,0.19580999999999998,0.1805,0.31094,0.28796000000000005,0.26498,0.24200000000000002,0.21902,0.21031500000000003,0.20161,0.192905,0.1842,0.279175,0.25155,0.22392499999999999,0.19419999999999998,0.1921,0.19000000000000003,0.27608333333333335,0.25401666666666667,0.23195,0.20988333333333334,0.18781666666666666,0.18709166666666666,0.18636666666666668,0.18564166666666665,0.18491666666666667,0.2453666666666667,0.22885833333333333,0.21235,0.1958416666666667,0.17933333333333334,0.17998333333333333,0.18063333333333337,0.18128333333333335,0.18193333333333336,0.21465,0.2037,0.19274999999999998,0.18180000000000002,0.17085,0.172875,0.1749,0.176925,0.17895,0.18393333333333334,0.17854166666666665,0.17315,0.16775833333333334,0.16236666666666666,0.16576666666666667,0.1691666666666667,0.17256666666666667,0.1759666666666667,0.15321666666666667,0.15338333333333334,0.15355,0.15371666666666667,0.15388333333333332,0.15865833333333332,0.16343333333333332,0.16820833333333335,0.17298333333333335,0.128225,0.13395,0.139675,0.15155000000000002,0.1577,0.16385,0.1225,0.1225,0.1225,0.1225,0.1454,0.1454,0.1454,0.1454,0.17,0.17,0.17,0.17,0.128225,0.128225,0.128225,0.128225,0.13395,0.13395,0.13395,0.13395,0.139675,0.139675,0.139675,0.139675,0.15155000000000002,0.15155000000000002,0.15155000000000002,0.15155000000000002,0.1577,0.1577,0.1577,0.1577,0.16385,0.16385,0.16385,0.16385
1657080000,0.3206,0.3194,0.1618,0.3275,0.3099,0.1696,0.3068,0.1968,0.1882,0.1226,0.1457,0.1704,0.32030000000000003,0.32,0.3197,0.28,0.2406,0.2012,0.32198,0.32086000000000003,0.31974,0.31862,0.3175,0.278965,0.24043,0.20189500000000005,0.16336,0.32336,0.32142000000000004,0.31948,0.31754,0.3156,0.27792999999999995,0.24026,0.20259000000000002,0.16492,0.32474000000000003,0.32198,0.31922,0.31646,0.3137,0.276895,0.24009,0.203285,0.16648000000000002,0.32611999999999997,0.32254000000000005,0.31896,0.31538,0.3118,0.27586,0.23992000000000002,0.20398000000000002,0.16804,0.3231,0.3187,0.3143,0.274825,0.23975000000000002,0.204675,0.32336000000000004,0.31434000000000006,0.30532000000000004,0.2963,0.28728000000000004,0.2587900000000001,0.23030000000000003,0.20181000000000002,0.17332,0.31922,0.30557999999999996,0.29194000000000003,0.2783,0.26466,0.242755,0.22085000000000002,0.198945,0.17704000000000003,0.31508,0.29682,0.27856,0.2603,0.24204,0.22672,0.21140000000000003,0.19608,0.18075999999999998,0.31094,0.28806000000000004,0.26518,0.24230000000000002,0.21942,0.210685,0.20195000000000002,0.19321500000000003,0.18448000000000003,0.27930000000000005,0.2518,0.2243,0.19465000000000002,0.1925,0.19035,0.2761,0.25414583333333335,0.23219166666666669,0.2102375,0.18828333333333333,0.18752083333333333,0.18675833333333333,0.18599583333333336,0.18523333333333336,0.24540000000000003,0.22899166666666668,0.21258333333333335,0.196175,0.17976666666666669,0.18039166666666667,0.1810166666666667,0.18164166666666667,0.1822666666666667,0.2147,0.20383750000000003,0.192975,0.1821125,0.17125,0.17326249999999999,0.175275,0.1772875,0.17930000000000001,0.184,0.17868333333333333,0.17336666666666667,0.16805,0.16273333333333334,0.16613333333333333,0.16953333333333334,0.17293333333333333,0.17633333333333334,0.1533,0.15352916666666666,0.15375833333333333,0.1539875,0.15421666666666667,0.15900416666666667,0.16379166666666667,0.16857916666666667,0.17336666666666667,0.12837500000000002,0.13415,0.139925,0.15187499999999998,0.15805,0.164225,0.1226,0.1226,0.1226,0.1226,0.1457,0.1457,0.1457,0.1457,0.1704,0.1704,0.1704,0.1704,0.12837500000000002,0.12837500000000002,0.12837500000000002,0.12837500000000002,0.13415,0.13415,0.13415,0.13415,0.139925,0.139925,0.139925,0.139925,0.15187499999999998,0.15187499999999998,0.15187499999999998,0.15187499999999998,0.15805,0.15805,0.15805,0.15805,0.164225,0.164225,0.164225,0.164225
1657083600,0.3206,0.3194,0.1619,0.3287,0.3099,0.1698,0.3068,0.1975,0.1886,0.1226,0.146,0.1709,0.32030000000000003,0.32,0.3197,0.280025,0.24065,0.20127499999999998,0.32222,0.32104,0.31986000000000003,0.31868,0.3175,0.27899500000000005,0.24049000000000004,0.201985,0.16348000000000001,0.32384,0.32178,0.31972,0.31766,0.3156,0.277965,0.24033,0.202695,0.16505999999999998,0.32545999999999997,0.32252000000000003,0.31958,0.31664000000000003,0.3137,0.276935,0.24017,0.203405,0.16664,0.32708000000000004,0.32326,0.31944,0.31562,0.3118,0.275905,0.24001000000000003,0.204115,0.16822,0.324,0.31930000000000003,0.3146,0.274875,0.23985,0.20482500000000003,0.32432000000000005,0.31509500000000007,0.30587,0.29664500000000005,0.28742,0.25895500000000005,0.23049000000000003,0.202025,0.17356000000000002,0.31994,0.30619,0.29244000000000003,0.27869,0.26494,0.243035,0.22113,0.19922499999999999,0.17732,0.31556,0.297285,0.27901,0.260735,0.24246,0.227115,0.21176999999999999,0.196425,0.18108,0.31118,0.2883800000000001,0.26558000000000004,0.24278000000000002,0.21998,0.21119500000000002,0.20241,0.19362500000000002,0.18484,0.27947500000000003,0.25215,0.224825,0.195275,0.19305,0.190825,0.2761,0.2543041666666667,0.23250833333333337,0.2107125,0.18891666666666668,0.1881,0.18728333333333336,0.18646666666666667,0.18565,0.24540000000000003,0.22913333333333336,0.2128666666666667,0.19660000000000002,0.18033333333333335,0.180925,0.1815166666666667,0.18210833333333332,0.1827,0.2147,0.2039625,0.193225,0.1824875,0.17175,0.17375000000000002,0.17575000000000002,0.17775,0.17975,0.184,0.17879166666666668,0.17358333333333334,0.168375,0.16316666666666668,0.166575,0.16998333333333332,0.17339166666666667,0.1768,0.1533,0.15362083333333332,0.15394166666666664,0.1542625,0.15458333333333332,0.1594,0.16421666666666668,0.1690333333333333,0.17385,0.12845,0.1343,0.14015,0.152225,0.15844999999999998,0.164675,0.1226,0.1226,0.1226,0.1226,0.146,0.146,0.146,0.146,0.1709,0.1709,0.1709,0.1709,0.12845,0.12845,0.12845,0.12845,0.1343,0.1343,0.1343,0.1343,0.14015,0.14015,0.14015,0.14015,0.152225,0.152225,0.152225,0.152225,0.15844999999999998,0.15844999999999998,0.15844999999999998,0.15844999999999998,0.164675,0.164675,0.164675,0.164675
1657087200,0.3206,0.3194,0.1619,0.3287,0.3099,0.17,0.3068,0.1978,0.189,0.1226,0.1462,0.1713,0.32030000000000003,0.32,0.3197,0.280025,0.24065,0.20127499999999998,0.32222,0.32104,0.31986000000000003,0.31868,0.3175,0.27900500000000006,0.24051000000000006,0.202015,0.16352,0.32384,0.32178,0.31972,0.31766,0.3156,0.27798500000000004,0.24037,0.202755,0.16514,0.32545999999999997,0.32252000000000003,0.31958,0.31664000000000003,0.3137,0.276965,0.24023,0.20349499999999998,0.16676000000000002,0.32708000000000004,0.32326,0.31944,0.31562,0.3118,0.275945,0.24009000000000003,0.204235,0.16838,0.324,0.31930000000000003,0.3146,0.274925,0.23995,0.20497500000000002,0.32432000000000005,0.31511000000000006,0.3059,0.29669000000000006,0.28748,0.25906,0.23064,0.20222000000000004,0.1738,0.31994,0.30622000000000005,0.2925,0.27878000000000003,0.26506,0.243195,0.22133,0.199465,0.1776,0.31556,0.29733,0.2791,0.26087,0.24264000000000002,0.22732999999999998,0.21202000000000001,0.19671,0.1814,0.31118,0.28844000000000003,0.2657,0.24296,0.22022,0.21146500000000001,0.20271,0.193955,0.1852,0.27955,0.2523,0.22505000000000003,0.1956,0.19340000000000002,0.19119999999999998,0.2761,0.254375,0.23265000000000002,0.21092499999999997,0.1892,0.1884125,0.18762500000000001,0.1868375,0.18605,0.24540000000000003,0.22920000000000001,0.21300000000000002,0.1968,0.1806,0.18122500000000002,0.18185,0.182475,0.18310000000000004,0.2147,0.204025,0.19335000000000002,0.18267500000000003,0.172,0.1740375,0.176075,0.1781125,0.18015,0.184,0.17885,0.1737,0.16855,0.1634,0.16685,0.1703,0.17375000000000002,0.17720000000000002,0.1533,0.15367499999999998,0.15405,0.15442499999999998,0.1548,0.15966249999999998,0.16452499999999998,0.1693875,0.17425000000000002,0.1285,0.1344,0.1403,0.152475,0.15875,0.165025,0.1226,0.1226,0.1226,0.1226,0.1462,0.1462,0.1462,0.1462,0.1713,0.1713,0.1713,0.1713,0.1285,0.1285,0.1285,0.1285,0.1344,0.1344,0.1344,0.1344,0.1403,0.1403,0.1403,0.1403,0.152475,0.152475,0.152475,0.152475,0.15875,0.15875,0.15875,0.15875,0.165025,0.165025,0.165025,0.165025
1657090800,0.3194,0.3194,0.1619,0.3275,0.3088,0.1701,0.3059,0.1984,0.1892,0.1225,0.1464,0.1715,0.3194,0.3194,0.3194,0.280025,0.24065,0.20127499999999998,0.32102,0.32008500000000006,0.31915000000000004,0.318215,0.31728,0.278845,0.24041000000000004,0.20197500000000002,0.16354,0.32264000000000004,0.32077000000000006,0.3189000000000001,0.31703000000000003,0.31516,0.27766500000000005,0.24017,0.202675,0.16518,0.32426,0.32145500000000005,0.31865,0.31584500000000004,0.31304,0.27648500000000004,0.23993,0.20337499999999997,0.16682,0.32588,0.3221400000000001,0.3184,0.31466000000000005,0.31092000000000003,0.275305,0.23969000000000001,0.204075,0.16846,0.32282500000000003,0.31815000000000004,0.31347500000000006,0.274125,0.23945,0.20477499999999998,0.32318,0.31406500000000004,0.30495000000000005,0.295835,0.28672000000000003,0.25852,0.23032,0.20212000000000005,0.17392000000000002,0.31886000000000003,0.305305,0.29175,0.278195,0.26464,0.242915,0.22119,0.199465,0.17774,0.31454000000000004,0.29654500000000006,0.27855,0.260555,0.24256,0.22730999999999998,0.21206,0.19680999999999998,0.18156,0.31022,0.287785,0.26535,0.242915,0.22047999999999998,0.211705,0.20293,0.19415500000000002,0.18538000000000002,0.27902499999999997,0.25215,0.225275,0.1961,0.1938,0.1915,0.2753333333333333,0.25393333333333334,0.23253333333333331,0.21113333333333334,0.18973333333333334,0.1888625,0.18799166666666667,0.18712083333333335,0.18625000000000003,0.2447666666666667,0.22884166666666667,0.2129166666666667,0.19699166666666665,0.18106666666666665,0.181625,0.18218333333333336,0.18274166666666666,0.18330000000000002,0.2142,0.20375,0.1933,0.18285,0.1724,0.1743875,0.176375,0.1783625,0.18035,0.18363333333333334,0.17865833333333334,0.17368333333333336,0.16870833333333335,0.16373333333333334,0.16715000000000002,0.17056666666666667,0.17398333333333332,0.1774,0.15306666666666666,0.15356666666666666,0.15406666666666666,0.15456666666666666,0.15506666666666669,0.1599125,0.16475833333333334,0.16960416666666667,0.17445000000000002,0.128475,0.13445000000000001,0.14042500000000002,0.152675,0.15895,0.165225,0.1225,0.1225,0.1225,0.1225,0.1464,0.1464,0.1464,0.1464,0.1715,0.1715,0.1715,0.1715,0.128475,0.128475,0.128475,0.128475,0.13445000000000001,0.13445000000000001,0.13445000000000001,0.13445000000000001,0.14042500000000002,0.14042500000000002,0.14042500000000002,0.14042500000000002,0.152675,0.152675,0.152675,0.152675,0.15895,0.15895,0.15895,0.15895,0.165225,0.165225,0.165225,0.165225
1657094400,0.3194,0.3183,0.1618,0.3275,0.3088,0.1701,0.3059,0.1985,0.1893,0.1223,0.1463,0.1715,0.319125,0.31885,0.31857500000000005,0.279175,0.24005,0.20092500000000002,0.32102,0.31986500000000007,0.31871000000000005,0.31755500000000003,0.3164,0.27816500000000005,0.23993,0.20169500000000004,0.16346,0.32264000000000004,0.32060500000000003,0.31857,0.316535,0.3145,0.27715500000000004,0.23981,0.202465,0.16512,0.32426,0.321345,0.31843,0.315515,0.3126,0.27614500000000003,0.23969,0.203235,0.16677999999999998,0.32588,0.32208500000000007,0.31829,0.314495,0.31070000000000003,0.275135,0.23957,0.20400500000000002,0.16844,0.32282500000000003,0.31815000000000004,0.31347500000000006,0.274125,0.23945,0.20477499999999998,0.32318,0.31407000000000007,0.30496,0.29585,0.28674000000000005,0.25854,0.23034000000000002,0.20214000000000001,0.17394,0.31886000000000003,0.30531499999999995,0.29177000000000003,0.278225,0.26468,0.24295500000000003,0.22123,0.199505,0.17778,0.31454000000000004,0.29656000000000005,0.27858,0.2606,0.24262,0.22737000000000002,0.21211999999999998,0.19687,0.18162,0.31022,0.28780500000000003,0.26539,0.242975,0.22056,0.21178500000000003,0.20301000000000002,0.19423500000000002,0.18546,0.27905,0.2522,0.22535,0.1962,0.19390000000000002,0.1916,0.2753,0.253925,0.23254999999999998,0.21117500000000003,0.18980000000000002,0.18893333333333334,0.1880666666666667,0.1872,0.18633333333333335,0.24470000000000003,0.22879999999999998,0.21290000000000003,0.19699999999999998,0.18110000000000004,0.18166666666666667,0.18223333333333336,0.1828,0.18336666666666668,0.2141,0.20367500000000002,0.19324999999999998,0.18282500000000002,0.1724,0.1744,0.1764,0.1784,0.1804,0.1835,0.17855000000000001,0.17360000000000003,0.16865000000000002,0.1637,0.16713333333333336,0.1705666666666667,0.174,0.17743333333333333,0.15289999999999998,0.153425,0.15395,0.154475,0.15500000000000003,0.15986666666666666,0.16473333333333334,0.1696,0.1744666666666667,0.1283,0.1343,0.1403,0.1526,0.1589,0.1652,0.1223,0.1223,0.1223,0.1223,0.1463,0.1463,0.1463,0.1463,0.1715,0.1715,0.1715,0.1715,0.1283,0.1283,0.1283,0.1283,0.1343,0.1343,0.1343,0.1343,0.1403,0.1403,0.1403,0.1403,0.1526,0.1526,0.1526,0.1526,0.1589,0.1589,0.1589,0.1589,0.1652,0.1652,0.1652,0.1652
1657098000,0.3183,0.3183,0.1616,0.3263,0.3088,0.1698,0.3059,0.1985,0.1892,0.122,0.146,0.1713,0.3183,0.3183,0.3183,0.279125,0.23995,0.200775,0.3199,0.31902500000000006,0.31815000000000004,0.3172750000000001,0.3164,0.2781100000000001,0.23982000000000003,0.20153000000000001,0.16324,0.3215,0.31975000000000003,0.31800000000000006,0.31625000000000003,0.3145,0.277095,0.23969000000000001,0.20228500000000002,0.16488,0.3231,0.32047499999999995,0.31785,0.315225,0.3126,0.27608,0.23956,0.20304,0.16652,0.3247,0.32120000000000004,0.3177,0.31420000000000003,0.31070000000000003,0.275065,0.23943,0.203795,0.16816,0.32192499999999996,0.31755,0.31317500000000004,0.27405,0.2393,0.20455,0.32222,0.31335,0.30448000000000003,0.29561000000000004,0.28674000000000005,0.25847500000000007,0.23021000000000003,0.201945,0.17368000000000003,0.31814,0.30477499999999996,0.29141,0.278045,0.26468,0.2429,0.22112,0.19934,0.17756,0.31406,0.2962,0.27834000000000003,0.26048000000000004,0.24262,0.22732500000000003,0.21203000000000002,0.196735,0.18144,0.30998000000000003,0.287625,0.26527,0.24291500000000005,0.22056,0.21175000000000002,0.20294,0.19413000000000002,0.18532,0.27905,0.2522,0.22535,0.19617500000000002,0.19385000000000002,0.191525,0.27525,0.253875,0.23249999999999998,0.211125,0.18975000000000003,0.18886666666666665,0.18798333333333336,0.18710000000000002,0.18621666666666667,0.2446,0.2287,0.21280000000000004,0.1969,0.18100000000000002,0.18155833333333335,0.18211666666666668,0.182675,0.18323333333333336,0.21395,0.203525,0.1931,0.182675,0.17225000000000001,0.17425000000000002,0.17625000000000002,0.17825000000000002,0.18025000000000002,0.18330000000000002,0.17835,0.1734,0.16845,0.1635,0.16694166666666665,0.17038333333333333,0.173825,0.17726666666666668,0.15265,0.153175,0.15369999999999998,0.154225,0.15475,0.15963333333333332,0.16451666666666664,0.1694,0.17428333333333335,0.128,0.134,0.13999999999999999,0.152325,0.15865,0.164975,0.122,0.122,0.122,0.122,0.146,0.146,0.146,0.146,0.1713,0.1713,0.1713,0.1713,0.128,0.128,0.128,0.128,0.134,0.134,0.134,0.134,0.13999999999999999,0.13999999999999999,0.13999999999999999,0.13999999999999999,0.152325,0.152325,0.152325,0.152325,0.15865,0.15865,0.15865,0.15865,0.164975,0.164975,0.164975,0.164975
1657101600,0.3183,0.3183,0.1614,0.3263,0.3079,0.169,0.3059,0.1984,0.1888,0.1215,0.1454,0.1705,0.3183,0.3183,0.3183,0.279075,0.23985,0.200625,0.3199,0.31898000000000004,0.31806,0.3171400000000001,0.31622000000000006,0.27789500000000006,0.23957,0.20124500000000003,0.16291999999999998,0.3215,0.31966,0.31782000000000005,0.31598000000000004,0.31414000000000003,0.27671500000000004,0.23929,0.20186500000000002,0.16444,0.3231,0.32033999999999996,0.31758000000000003,0.31482,0.31206,0.275535,0.23900999999999997,0.20248500000000003,0.16596,0.3247,0.32102,0.31734,0.31366000000000005,0.30998000000000003,0.274355,0.23873,0.203105,0.16748000000000002,0.3217,0.3171,0.3125,0.273175,0.23845,0.203725,0.32222,0.313165,0.30411000000000005,0.29505500000000007,0.28600000000000003,0.25774,0.22948000000000002,0.20122000000000004,0.17296,0.31814,0.30463,0.29112,0.27760999999999997,0.2641,0.242305,0.22050999999999998,0.19871499999999997,0.17692000000000002,0.31406,0.296095,0.27813000000000004,0.26016500000000004,0.2422,0.22687000000000002,0.21154,0.19621,0.18087999999999999,0.30998000000000003,0.28756000000000004,0.26514,0.24272,0.2203,0.21143499999999998,0.20257,0.19370500000000002,0.18484,0.27902499999999997,0.25215,0.225275,0.19599999999999998,0.1936,0.1912,0.27516666666666667,0.2537666666666667,0.23236666666666667,0.21096666666666666,0.18956666666666666,0.1886125,0.18765833333333332,0.18670416666666667,0.18575,0.24443333333333334,0.2285083333333333,0.21258333333333335,0.19665833333333332,0.18073333333333333,0.18122499999999997,0.18171666666666667,0.18220833333333333,0.18270000000000003,0.2137,0.20325,0.19279999999999997,0.18235,0.1719,0.1738375,0.175775,0.1777125,0.17965,0.18296666666666667,0.17799166666666666,0.17301666666666668,0.16804166666666664,0.16306666666666667,0.16645000000000001,0.16983333333333334,0.17321666666666669,0.1766,0.15223333333333333,0.1527333333333333,0.15323333333333333,0.15373333333333333,0.15423333333333333,0.1590625,0.16389166666666666,0.16872083333333332,0.17354999999999998,0.127475,0.13345,0.13942500000000002,0.151675,0.15795,0.164225,0.1215,0.1215,0.1215,0.1215,0.1454,0.1454,0.1454,0.1454,0.1705,0.1705,0.1705,0.1705,0.127475,0.127475,0.127475,0.127475,0.13345,0.13345,0.13345,0.13345,0.13942500000000002,0.13942500000000002,0.13942500000000002,0.13942500000000002,0.151675,0.151675,0.151675,0.151675,0.15795,0.15795,0.15795,0.15795,0.164225,0.164225,0.164225,0.164225
1657105200,0.3228,0.3194,0.1609,0.3251,0.3118,0.1678,0.3059,0.1978,0.1879,0.1209,0.1444,0.1694,0.32194999999999996,0.3211,0.32025000000000003,0.279775,0.24015,0.200525,0.32326,0.321915,0.32056999999999997,0.3192250000000001,0.31788000000000005,0.27898000000000006,0.24008000000000002,0.20118,0.16228,0.32372,0.32188,0.32004000000000005,0.31820000000000004,0.31636000000000003,0.278185,0.24001,0.201835,0.16365999999999997,0.32417999999999997,0.32184499999999994,0.31951,0.317175,0.31484,0.27739,0.23994,0.20249,0.16504000000000002,0.32464000000000004,0.32181000000000004,0.31898,0.31615000000000004,0.31332000000000004,0.27659500000000004,0.23987000000000003,0.20314500000000002,0.16641999999999998,0.32177500000000003,0.31845,0.315125,0.2758,0.2398,0.20380000000000004,0.32126000000000005,0.31319500000000006,0.30513000000000007,0.2970650000000001,0.28900000000000003,0.2597050000000001,0.23041,0.20111500000000004,0.17182,0.31742,0.304615,0.29180999999999996,0.279005,0.2662,0.24361,0.22102000000000002,0.19843,0.17584,0.31358,0.296035,0.27849,0.26094500000000004,0.2434,0.22751500000000002,0.21163,0.195745,0.17986000000000002,0.30974,0.287455,0.26517,0.24288500000000002,0.22060000000000002,0.21142,0.20224,0.19306,0.18388,0.278875,0.25185,0.224825,0.19532500000000003,0.19285000000000002,0.19037500000000002,0.2750666666666667,0.253525,0.23198333333333335,0.21044166666666667,0.1889,0.18787916666666668,0.18685833333333335,0.1858375,0.18481666666666668,0.24423333333333336,0.22817500000000002,0.21211666666666668,0.19605833333333333,0.18000000000000002,0.18043333333333333,0.18086666666666668,0.18130000000000002,0.18173333333333336,0.2134,0.202825,0.19225,0.181675,0.1711,0.17298750000000002,0.174875,0.1767625,0.17865,0.18256666666666665,0.177475,0.17238333333333333,0.16729166666666667,0.1622,0.16554166666666667,0.16888333333333333,0.17222500000000002,0.17556666666666668,0.15173333333333333,0.15212499999999998,0.15251666666666666,0.1529083333333333,0.1533,0.15809583333333332,0.16289166666666666,0.1676875,0.17248333333333332,0.126775,0.13265,0.138525,0.15065,0.15689999999999998,0.16315,0.1209,0.1209,0.1209,0.1209,0.1444,0.1444,0.1444,0.1444,0.1694,0.1694,0.1694,0.1694,0.126775,0.126775,0.126775,0.126775,0.13265,0.13265,0.13265,0.13265,0.138525,0.138525,0.138525,0.138525,0.15065,0.15065,0.15065,0.15065,0.15689999999999998,0.15689999999999998,0.15689999999999998,0.15689999999999998,0.16315,0.16315,0.16315,0.16315
1657108800,0.3228,0.3217,0.1601,0.3263,0.3118,0.1666,0.3059,0.1972,0.187,0.1204,0.1437,0.1682,0.32252499999999995,0.32225,0.321975,0.2813,0.2409,0.20049999999999998,0.32349999999999995,0.32255500000000004,0.32160999999999995,0.3206650000000001,0.31972,0.28014000000000006,0.24056000000000002,0.20098,0.1614,0.3242,0.32258499999999996,0.32097000000000003,0.319355,0.31774,0.27898,0.24022,0.20146,0.1627,0.32489999999999997,0.322615,0.32033,0.318045,0.31576,0.27782,0.23988,0.20194,0.16399999999999998,0.3256,0.322645,0.31969,0.316735,0.31378,0.27666,0.23954,0.20242,0.1653,0.322675,0.31905,0.315425,0.2755,0.23920000000000002,0.20290000000000002,0.32222,0.313885,0.30555000000000004,0.29721500000000006,0.28888,0.25933000000000006,0.22978000000000004,0.20023000000000002,0.17068,0.31814,0.305095,0.29205000000000003,0.279005,0.26596,0.24316,0.22036,0.19755999999999999,0.17476,0.31406,0.296305,0.27855,0.260795,0.24303999999999998,0.22699,0.21094000000000002,0.19489,0.17884,0.30998000000000003,0.287515,0.26505,0.242585,0.22012,0.21082,0.20152,0.19222,0.18292,0.278725,0.25155,0.224375,0.19465,0.1921,0.18955,0.27498333333333336,0.25330833333333336,0.23163333333333336,0.20995833333333333,0.18828333333333333,0.18717916666666667,0.18607500000000005,0.18497083333333333,0.18386666666666668,0.24406666666666668,0.22789166666666666,0.2117166666666667,0.19554166666666667,0.17936666666666667,0.17970833333333336,0.18005,0.1803916666666667,0.18073333333333333,0.21315,0.202475,0.19179999999999997,0.181125,0.17045,0.1722375,0.174025,0.17581249999999998,0.17759999999999998,0.18223333333333333,0.17705833333333335,0.17188333333333333,0.16670833333333335,0.16153333333333333,0.16476666666666664,0.16799999999999998,0.17123333333333335,0.17446666666666666,0.15131666666666665,0.15164166666666665,0.15196666666666664,0.15229166666666666,0.15261666666666665,0.1572958333333333,0.16197499999999998,0.16665416666666666,0.1713333333333333,0.12622499999999998,0.13205,0.137875,0.14982499999999999,0.15594999999999998,0.16207499999999997,0.1204,0.1204,0.1204,0.1204,0.1437,0.1437,0.1437,0.1437,0.1682,0.1682,0.1682,0.1682,0.12622499999999998,0.12622499999999998,0.12622499999999998,0.12622499999999998,0.13205,0.13205,0.13205,0.13205,0.137875,0.137875,0.137875,0.137875,0.14982499999999999,0.14982499999999999,0.14982499999999999,0.14982499999999999,0.15594999999999998,0.15594999999999998,0.15594999999999998,0.15594999999999998,0.16207499999999997,0.16207499999999997,0.16207499999999997,0.16207499999999997
