timestamp,z20_y0_x0,z20_y0_x25,z20_y0_x50,z20_y0_x80,z40_y0_x0,z40_y0_x25,z40_y0_x50,z40_y0_x80,z60_y0_x0,z60_y0_x25,z60_y0_x50,z60_y0_x80
1658019600,-7.944,-11.848,-68.666,-760.261,-14.623,-23.945,-158.372,-583.916,-39.862,-63.512,-240.912,-337.525
1658023200,-8.419,-12.044,-66.500,-761.314,-14.597,-23.452,-157.483,-582.450,-39.535,-62.894,-240.557,-336.052
1658026800,-8.849,-12.256,-64.439,-762.695,-14.616,-23.026,-156.668,-581.566,-39.192,-62.273,-240.060,-334.152
1658030400,-9.250,-12.499,-63.359,-765.530,-14.721,-22.839,-160.773,-580.959,-39.502,-63.496,-244.575,-332.710
1658034000,-9.640,-12.802,-63.867,-767.178,-14.936,-23.088,-175.671,-580.085,-40.276,-67.425,-250.955,-331.769
1658037600,-10.048,-13.215,-66.874,-770.111,-15.323,-24.350,-196.217,-579.961,-42.045,-83.462,-254.545,-330.874
1658041200,-10.450,-13.646,-70.985,-773.219,-15.680,-25.662,-203.212,-580.589,-42.942,-91.417,-255.157,-330.849
1658044800,-10.812,-13.995,-71.507,-777.328,-15.907,-25.906,-203.216,-582.308,-42.730,-90.730,-254.361,-331.821
1658048400,-11.175,-14.361,-71.711,-782.835,-16.166,-25.634,-202.019,-586.189,-42.484,-91.119,-254.213,-334.238
1658052000,-11.128,-14.803,-72.772,-789.781,-16.571,-27.215,-201.037,-592.418,-43.205,-97.399,-254.166,-338.080
1658055600,-8.892,-15.221,-74.019,-797.589,-16.968,-28.147,-200.025,-600.080,-43.695,-100.915,-256.023,-343.706
1658059200,-7.460,-15.473,-75.974,-805.676,-17.372,-29.215,-199.932,-607.236,-44.205,-103.686,-257.978,-349.611
1658062800,-7.140,-15.417,-77.528,-810.684,-17.716,-30.225,-199.922,-613.147,-44.860,-106.454,-259.700,-354.124
1658066400,-7.136,-15.180,-78.190,-813.324,-17.889,-30.793,-198.656,-617.750,-44.746,-106.881,-261.598,-358.234
1658070000,-7.664,-14.917,-78.390,-815.053,-17.916,-31.060,-197.634,-621.477,-44.287,-106.113,-263.386,-361.666
1658073600,-8.392,-14.759,-78.761,-815.615,-17.875,-31.094,-196.641,-623.882,-43.766,-104.575,-265.202,-364.415
1658077200,-9.019,-14.724,-78.175,-815.781,-17.760,-30.722,-194.887,-624.928,-42.965,-101.084,-266.567,-366.331
1658080800,-9.558,-14.732,-76.861,-816.029,-17.605,-29.926,-194.375,-625.162,-42.049,-97.099,-268.894,-367.403
1658084400,-10.023,-14.772,-74.424,-814.464,-17.463,-29.053,-195.095,-624.418,-41.327,-92.867,-272.222,-367.506
1658088000,-10.436,-14.849,-71.622,-812.537,-17.396,-28.499,-195.429,-622.430,-41.112,-91.011,-274.364,-366.008
1658091600,-10.813,-14.964,-68.799,-810.545,-17.382,-28.043,-194.435,-620.215,-41.007,-88.934,-276.049,-364.351
1658095200,-11.165,-15.123,-67.005,-808.227,-17.448,-27.833,-194.991,-618.033,-41.315,-89.683,-279.122,-362.486
1658098800,-11.494,-15.304,-65.826,-806.742,-17.548,-27.725,-196.387,-615.544,-41.703,-91.034,-281.321,-359.892
1658102400,-11.800,-15.490,-64.874,-805.650,-17.654,-27.622,-198.899,-613.146,-41.939,-91.678,-282.573,-358.064
1658106000,-12.084,-15.668,-63.598,-805.535,-17.758,-27.498,-199.008,-611.237,-42.108,-92.000,-283.985,-355.876
1658109600,-12.361,-15.869,-63.153,-805.761,-17.897,-27.484,-204.182,-609.138,-42.367,-92.521,-284.677,-353.644
1658113200,-12.610,-16.036,-61.757,-805.579,-18.007,-27.350,-204.013,-607.443,-42.490,-92.904,-285.911,-351.692
1658116800,-12.857,-16.223,-61.033,-806.120,-18.141,-27.307,-206.936,-605.435,-42.646,-93.091,-286.290,-350.121
1658120400,-13.120,-16.460,-61.068,-808.521,-18.323,-27.452,-211.311,-604.131,-42.905,-93.544,-287.101,-347.918
1658124000,-13.398,-16.734,-61.363,-809.925,-18.526,-27.673,-213.310,-602.870,-43.008,-93.723,-287.335,-346.291
1658127600,-13.723,-17.124,-64.160,-813.463,-18.800,-28.155,-216.532,-602.800,-43.108,-93.555,-286.860,-345.741
1658131200,-14.094,-17.589,-66.780,-816.993,-19.133,-28.808,-216.982,-603.883,-43.166,-93.143,-286.712,-346.260
1658134800,-14.488,-18.081,-68.637,-821.758,-19.491,-29.471,-215.437,-606.895,-43.093,-92.516,-286.856,-348.096
1658138400,-14.596,-18.630,-70.690,-828.025,-19.906,-30.259,-214.906,-612.261,-43.190,-92.542,-288.521,-351.895
1658142000,-11.112,-19.258,-73.175,-835.211,-20.396,-31.138,-214.628,-619.949,-43.352,-92.598,-290.692,-357.234
1658145600,-8.223,-19.749,-74.168,-840.447,-20.905,-32.053,-213.573,-627.617,-43.614,-92.967,-294.141,-362.887
1658149200,-7.266,-19.806,-74.223,-844.032,-21.361,-32.867,-205.161,-633.098,-43.802,-93.548,-297.887,-367.934
1658152800,-7.041,-19.384,-76.437,-846.425,-21.680,-33.635,-198.996,-636.400,-43.895,-93.411,-299.585,-371.798
1658156400,-7.034,-18.797,-79.213,-847.377,-21.941,-34.431,-199.185,-638.811,-44.197,-93.837,-302.819,-374.793
1658160000,-7.210,-18.110,-81.350,-846.792,-21.996,-35.090,-199.290,-640.840,-44.491,-94.413,-306.028,-377.609
1658163600,-7.723,-17.522,-82.688,-846.317,-21.894,-35.530,-199.746,-641.042,-44.779,-94.795,-308.631,-378.207
1658167200,-8.354,-17.044,-82.514,-845.544,-21.627,-35.562,-202.080,-639.950,-45.263,-95.796,-312.684,-378.547
1658170800,-8.960,-16.696,-81.434,-842.717,-21.279,-34.986,-202.824,-637.760,-45.514,-95.519,-315.649,-377.600
1658174400,-9.525,-16.467,-80.140,-840.753,-20.900,-33.336,-201.905,-635.268,-45.481,-90.615,-317.758,-375.942
1658178000,-10.033,-16.278,-78.124,-838.441,-20.442,-31.349,-195.303,-632.321,-44.880,-78.865,-318.820,-373.666
1658181600,-10.511,-16.256,-76.435,-836.794,-20.167,-30.717,-189.256,-629.389,-44.550,-74.935,-319.283,-371.424
1658185200,-10.943,-16.285,-74.379,-834.277,-19.932,-30.153,-180.574,-626.380,-44.049,-71.235,-318.477,-369.265
1658188800,-11.359,-16.412,-73.665,-832.954,-19.888,-30.047,-181.861,-623.278,-44.383,-71.826,-318.979,-366.334
1658192400,-11.735,-16.542,-72.622,-832.743,-19.848,-29.851,-181.404,-620.404,-44.551,-71.781,-319.062,-364.068
1658196000,-12.088,-16.699,-71.770,-832.825,-19.858,-29.713,-181.776,-617.925,-44.832,-72.208,-319.380,-361.910
1658199600,-12.422,-16.873,-71.086,-833.642,-19.907,-29.628,-183.315,-615.617,-45.179,-72.981,-319.982,-359.678
1658203200,-12.736,-17.055,-70.427,-834.455,-19.977,-29.559,-185.070,-613.328,-45.536,-73.816,-320.662,-357.709
1658206800,-13.059,-17.291,-70.321,-835.739,-20.113,-29.609,-187.477,-611.550,-45.998,-74.944,-321.322,-355.536
1658210400,-13.392,-17.572,-70.415,-837.900,-20.270,-29.660,-187.177,-610.367,-46.123,-74.910,-320.880,-354.364
1658214000,-13.790,-18.003,-72.096,-841.215,-20.584,-30.033,-189.401,-609.901,-46.584,-75.766,-321.157,-353.485
1658217600,-14.232,-18.530,-74.607,-844.973,-20.982,-30.553,-191.221,-610.392,-47.071,-76.586,-321.520,-353.504
1658221200,-14.725,-19.168,-78.208,-850.861,-21.476,-31.242,-193.029,-613.442,-47.574,-77.270,-322.738,-355.569
1658224800,-14.949,-19.856,-82.205,-856.496,-22.013,-31.996,-195.193,-617.868,-48.181,-78.296,-325.181,-358.758
1658228400,-11.250,-20.638,-87.294,-863.352,-22.635,-32.883,-196.922,-622.737,-48.745,-79.047,-327.655,-362.281
1658232000,-8.199,-21.351,-92.707,-869.224,-23.315,-33.874,-199.520,-628.860,-49.456,-80.257,-332.427,-367.011
1658235600,-7.248,-21.685,-98.339,-872.151,-24.026,-34.960,-201.639,-634.134,-50.205,-81.513,-336.855,-371.435
1658239200,-6.916,-21.339,-103.203,-874.524,-24.590,-35.981,-203.506,-636.908,-50.858,-82.514,-339.310,-374.848
1658242800,-6.809,-20.653,-107.633,-876.276,-24.972,-36.934,-205.838,-639.210,-51.550,-83.715,-342.625,-377.412
1658246400,-6.905,-19.821,-111.304,-876.880,-25.159,-37.791,-208.111,-640.143,-52.225,-84.882,-345.216,-379.537
1658250000,-7.230,-18.950,-113.037,-876.951,-25.036,-38.312,-209.665,-639.827,-52.747,-85.775,-347.115,-380.699
1658253600,-7.867,-18.115,-112.123,-875.730,-24.577,-38.357,-211.082,-638.236,-53.194,-86.786,-349.314,-380.607
1658257200,-8.540,-17.578,-110.911,-873.155,-24.093,-38.332,-212.523,-635.681,-53.650,-87.846,-350.518,-379.580
1658260800,-9.185,-17.281,-109.907,-870.867,-23.658,-38.305,-214.751,-632.565,-54.183,-89.094,-350.455,-377.499
1658264400,-9.786,-17.164,-108.943,-867.513,-23.296,-38.244,-216.215,-629.302,-54.630,-90.036,-350.377,-375.663
1658268000,-10.340,-17.165,-108.277,-865.398,-23.031,-38.214,-219.041,-626.270,-55.254,-91.446,-349.940,-373.054
1658271600,-10.849,-17.242,-107.598,-863.859,-22.833,-38.138,-221.470,-623.031,-55.799,-92.627,-349.482,-370.806
1658275200,-11.315,-17.353,-106.875,-862.385,-22.682,-38.036,-224.432,-620.030,-56.446,-94.138,-348.412,-368.267
1658278800,-11.749,-17.508,-106.075,-861.930,-22.592,-37.896,-226.846,-617.190,-56.996,-95.421,-347.521,-365.673
1658282400,-12.150,-17.680,-105.174,-861.576,-22.541,-37.725,-229.187,-614.593,-57.521,-96.654,-346.382,-363.070
1658286000,-12.522,-17.859,-103.944,-860.943,-22.516,-37.502,-230.720,-612.012,-57.947,-97.637,-345.131,-360.470
1658289600,-12.876,-18.060,-103.071,-861.991,-22.548,-37.362,-233.520,-609.928,-58.572,-99.253,-344.094,-358.315
1658293200,-13.251,-18.354,-103.132,-863.251,-22.683,-37.376,-235.722,-608.085,-59.130,-100.455,-342.680,-356.418
1658296800,-13.618,-18.666,-103.220,-865.297,-22.847,-37.406,-237.208,-606.402,-59.628,-101.429,-341.398,-354.170
1658300400,-14.037,-19.115,-104.907,-868.602,-23.158,-37.722,-239.178,-605.456,-60.229,-102.411,-339.980,-352.935
1658304000,-14.504,-19.683,-107.628,-872.340,-23.594,-38.271,-240.800,-605.976,-60.950,-103.512,-338.410,-352.205
1658307600,-15.032,-20.392,-111.485,-877.934,-24.154,-39.030,-241.418,-608.773,-61.594,-104.147,-337.938,-353.706
1658311200,-15.213,-21.275,-116.592,-886.089,-24.864,-40.063,-242.496,-614.912,-62.420,-105.100,-339.455,-357.449
1658314800,-10.874,-22.021,-118.824,-894.850,-25.286,-40.153,-229.146,-623.543,-60.382,-97.936,-340.040,-363.073
1658318400,-7.486,-22.754,-123.657,-901.538,-26.036,-41.252,-231.346,-632.291,-61.300,-99.498,-346.392,-369.318
1658322000,-6.278,-22.825,-126.885,-906.930,-26.590,-41.934,-228.185,-638.887,-61.201,-98.405,-350.534,-375.343
1658325600,-5.950,-22.169,-131.915,-911.766,-27.235,-43.152,-230.708,-643.871,-62.203,-100.128,-355.703,-380.587
1658329200,-5.756,-20.788,-134.998,-914.167,-27.473,-43.904,-229.129,-647.105,-62.333,-99.741,-358.248,-384.571
1658332800,-5.715,-19.297,-138.491,-915.926,-27.474,-44.876,-230.952,-649.337,-63.131,-101.068,-361.753,-387.680
1658336400,-5.713,-17.935,-140.029,-916.360,-26.927,-45.443,-232.056,-650.307,-63.794,-102.236,-364.855,-389.940
1658340000,-5.778,-16.687,-139.184,-916.823,-25.931,-45.443,-233.696,-649.274,-64.387,-103.619,-366.659,-390.845
1658343600,-5.931,-15.674,-138.099,-913.909,-24.879,-45.415,-235.944,-646.829,-65.167,-105.584,-367.462,-390.069
1658347200,-6.142,-14.966,-137.265,-911.326,-23.832,-45.339,-238.405,-643.461,-65.900,-107.400,-366.974,-388.061
1658350800,-6.651,-14.507,-136.387,-908.722,-22.865,-45.153,-240.521,-639.600,-66.532,-108.909,-365.577,-385.672
1658354400,-7.427,-14.307,-135.431,-905.982,-22.055,-44.866,-242.725,-635.950,-67.179,-110.448,-363.599,-382.677
1658358000,-8.166,-14.304,-134.399,-903.923,-21.412,-44.430,-245.167,-632.230,-67.876,-112.151,-361.400,-379.697
1658361600,-8.817,-14.420,-132.783,-902.034,-20.935,-43.804,-247.031,-628.547,-68.505,-113.727,-359.206,-376.678
1658365200,-9.366,-14.620,-131.218,-901.351,-20.652,-43.067,-248.972,-625.802,-69.070,-115.088,-356.852,-373.375
1658368800,-9.861,-14.855,-129.726,-901.149,-20.490,-42.340,-251.604,-621.915,-69.805,-116.937,-354.547,-370.628
1658372400,-10.310,-15.095,-128.084,-902.434,-20.390,-41.525,-253.817,-619.136,-70.373,-118.364,-352.217,-367.639
1658376000,-10.724,-15.347,-126.574,-903.487,-20.357,-40.742,-256.025,-616.641,-70.959,-119.846,-350.590,-365.613
1658379600,-11.124,-15.642,-125.851,-904.921,-20.403,-40.081,-257.581,-614.248,-71.437,-120.829,-347.691,-362.459
1658383200,-11.518,-15.974,-125.570,-907.825,-20.533,-39.616,-259.321,-612.858,-72.119,-122.275,-345.432,-360.384
1658386800,-11.933,-16.394,-126.659,-912.118,-20.791,-39.501,-261.623,-612.934,-72.981,-123.839,-343.725,-359.418
1658390400,-12.383,-16.913,-128.596,-917.543,-21.157,-39.610,-261.709,-615.165,-73.575,-124.336,-342.607,-359.985
1658394000,-12.840,-17.466,-130.802,-924.134,-21.580,-39.881,-261.948,-620.635,-74.294,-125.217,-343.205,-362.642
1658397600,-12.702,-18.107,-133.859,-932.941,-22.099,-40.418,-263.297,-629.418,-75.330,-126.708,-346.260,-367.973
1658401200,-9.015,-18.750,-135.711,-940.828,-22.587,-40.621,-257.119,-639.694,-74.392,-122.969,-350.766,-374.859
1658404800,-6.603,-19.254,-139.114,-948.326,-23.242,-41.453,-257.021,-650.103,-75.110,-123.637,-358.078,-382.473
1658408400,-5.713,-19.199,-143.506,-953.106,-23.881,-42.458,-257.030,-657.397,-76.002,-124.749,-364.814,-388.960
1658412000,-5.393,-18.454,-147.068,-955.855,-24.262,-43.245,-256.356,-662.335,-76.461,-125.041,-369.872,-394.290
1658415600,-5.334,-17.261,-149.787,-956.790,-24.184,-43.893,-255.933,-665.969,-76.832,-125.340,-374.129,-398.468
1658419200,-5.323,-16.170,-151.770,-957.797,-23.780,-44.387,-255.866,-668.514,-77.184,-125.747,-377.660,-401.490
1658422800,-5.360,-15.138,-152.057,-958.547,-23.063,-44.508,-256.551,-669.325,-77.526,-126.576,-381.203,-404.100
